Hash;Original;Tradução
"534cdd7";"This chest is locked.";"Este baú está trancado."
"2997d60d";"Harri Baker. Died crimping-off a loaf.";"Harri Baker. Morreu ao cortar um pão."
"2997d60e";"John Lamplugh. Shaved with a sword.  Head came off.";"John Lamplugh. Raspado com uma espada. A cabeça foi arrancada."
"2997d60f";"Kevin Watt. Electrocuted.";"Kevin Watt. Eletrocutado."
"299b4b56";"Matt Humphrey. Mauled by wild rabbits.";"Matt Humphrey. Atacado por coelhos selvagens."
"2b97d951";"Kiernan Sleep. Just taking forty winks.";"Kiernan Sleep. Apenas tirando um cochilo."
"2b97d953";"Rob den Dekker. He enjoyed his six lustrums on this world.";"Rob den Dekker. Ele aproveitou seus seis lustros neste mundo."
"2b97d954";"Nathan Smethurst. Tested a lead sandwich.";"Nathan Smethurst. Testou um sanduíche de chumbo."
"2b97d955";"Dave Carbine. Ate lead from the barrel of a blunderbuss.";"Dave Carbine. Comeu chumbo do cano de uma espingarda de pederneira."
"2b97d956";"Lewis Brundish. Decapitated with a rusty spoon.";"Lewis Brundish. Decapitado com uma colher enferrujada."
"2b97d957";"Lewis Harvey. His Mum would have been proud.";"Lewis Harvey. Sua mãe teria orgulho."
"2b97d95a";"Fraz Ahmed. In life, we were beneath him.  In death, he's beneath us.";"Fraz Ahmed. Em vida, éramos inferiores a ele. Na morte, ele é inferior a nós."
"2b97d95b";"Sion Hughes. Lost temper, turned purple, spontaneously combusted.";"Sion Hughes. Perdeu a cabeça, ficou roxo, entrou em combustão espontânea."
"2ba1c844";"Gareth Bourn. The weight of his head snapped his neck.";"Gareth Bourn. O peso da sua cabeça quebrou seu pescoço."
"2c97dac1";"Sean Francis. Shot down in a blaze of glory.";"Sean Francis. Abatido em uma explosão de glória."
"2c97dac2";"Andy Cheyne. Fired out of a cannon one limb at a time.";"Andy Cheyne. Disparado de um canhão, um membro de cada vez."
"2c97dac3";"James Hopkins. Death by dysentery.  Not a pretty.";"James Hopkins. Morte por disenteria. Nada bonito."
"2c97dac4";"Shaun Hogg. Pigged out, exploded.";"Shaun Hogg. Devorado, explodiu."
"2c97dac5";"Claudio Di Giacomo.  Eaten by cannibals, digested, then passed.  Away.";"Claudio Di Giacomo. Comido por canibais, digerido e expelido. Longe."
