Hash;Original;Tradução
"5fab620";"This weapon is only found on Knothole Island. It has more augment slots than its mainland equivalent.
It's possible this was once a perfectly good pistol, but time has dulled its power and reliability. Like all pistols, it has a faster reload speed than its rifle counterpart, though it has a much shorter range and does less damage.";"Esta arma só é encontrada na Ilha Knothole. Ela tem mais espaços para aprimoramentos do que sua equivalente no continente.
É possível que esta tenha sido uma pistola perfeitamente boa, mas o tempo diminuiu seu poder e confiabilidade. Como todas as pistolas, ela tem uma velocidade de recarga mais rápida do que seu equivalente em rifle, embora tenha um alcance muito menor e cause menos dano."
"6367000";"This weapon is only found on Knothole Island. It has more augment slots than its mainland equivalent.
This rare and expensive rifle was created by Horatio Peel himself, the inventor of the clockwork firearm mechanism. Only the richest armies can afford to equip their soldiers with such a fine weapon.";"Esta arma só é encontrada na Ilha Knothole. Ela possui mais espaços para aprimoramentos do que sua equivalente no continente.
Este rifle raro e caro foi criado pelo próprio Horatio Peel, o inventor do mecanismo de armas de fogo mecânico. Somente os exércitos mais ricos podem se dar ao luxo de equipar seus soldados com uma arma tão refinada."
"637b633";"This weapon is only found on Knothole Island. It has more augment slots than its mainland equivalent.
There is no more powerful, or messier, class of firearm than the blunderbuss. Though only useful at a short range, it spreads its fire in a wide radius. Nothing is safe when one of these goes off. In the case of this rusty example, not even the user is safe.";"Esta arma só é encontrada na Ilha Knothole. Ela possui mais espaços para aprimoramentos do que sua equivalente no continente.
Não existe arma de fogo mais poderosa, ou mais descontrolada, do que a espingarda de pederneira. Embora útil apenas em curta distância, ela espalha seus disparos em um amplo raio. Nada está a salvo quando uma dessas dispara. No caso deste exemplar enferrujado, nem mesmo o usuário está seguro."
"1422cb9e";"This weapon is only found on Knothole Island. It has more augment slots than its mainland equivalent.
The flintlock mechanism was once hailed as the second greatest invention in Albion's history of warfare - gunpowder having been discovered in Samarkand - though it has been superseded by the clockwork firearm design.  You won't find many firearms as finely constructed as this rifle. Perfect for picking off your enemies at a great distance.";"Esta arma só é encontrada na Ilha Knothole. Ela possui mais espaços para aprimoramentos do que sua equivalente no continente.
O mecanismo de pederneira já foi considerado a segunda maior invenção na história da guerra de Albion - a pólvora tendo sido descoberta em Samarcanda - embora tenha sido superado pelo projeto de arma de fogo mecânica. Você não encontrará muitas armas de fogo tão bem construídas quanto este rifle. Perfeito para abater seus inimigos a longa distância."
"273b2c5f";"This weapon is only found on Knothole Island. It has more augment slots than its mainland equivalent.
As stylish a firearm as you could hope to carry, those who die from one of its shots should count themselves lucky. It may lack the range and power of a rifle, but its faster reload times more than make up for that.";"Esta arma só é encontrada na Ilha Knothole. Possui mais espaços para aprimoramentos do que sua equivalente no continente. 
 Tão estilosa quanto qualquer outra arma que você possa desejar carregar, aqueles que morrerem com um de seus tiros devem se considerar sortudos. Pode não ter o alcance e o poder de um rifle, mas seus tempos de recarga mais rápidos compensam isso de sobra."
"315754e7";"This weapon is only found on Knothole Island. It has more augment slots than its mainland equivalent.
You wouldn't rely on a cheap, rusty clock to get you places on time, and you would be foolish to rely on this pistol to keep you alive in a serious gunfight.";"Esta arma só é encontrada na Ilha Knothole. Ela possui mais espaços para aprimoramentos do que sua equivalente no continente.
Você não confiaria em um relógio barato e enferrujado para chegar aos lugares na hora certa, e seria tolice confiar nesta pistola para sobreviver a um tiroteio sério."
"36790e46";"This weapon is only found on Knothole Island. It has more augment slots than its mainland equivalent.
This rare and expensive pistol was created by Horatio Peel himself, the inventor of the clockwork firearm mechanism. Popular among nobles who once used it  in duels, before realising they were too powerful for such activity. Cleaning up after a duel has become much less messy since then.";"Esta arma só é encontrada na Ilha Knothole. Ela possui mais espaços para aprimoramentos do que sua equivalente no continente.
Esta pistola rara e cara foi criada pelo próprio Horatio Peel, o inventor do mecanismo de armas de fogo mecânico. Popular entre os nobres que a usavam em duelos, antes de perceberem que eram poderosos demais para tal atividade. Limpar a bagunça depois de um duelo ficou muito menos trabalhoso desde então."
"3812d007";"This weapon is only found on Knothole Island. It has more augment slots than its mainland equivalent.
There is no more powerful, or messier, class of firearm than the blunderbuss. Though only useful at a short range, it spreads its fire in a wide radius. Nothing is safe when one of these goes off. This is a particularly fine example of the weapon, often used by guards in an extreme riot situation.";"Esta arma só é encontrada na Ilha Knothole. Ela tem mais espaços para aprimoramentos do que sua equivalente no continente.
Não existe arma de fogo mais poderosa, ou mais devastadora, do que a espingarda de pederneira. Embora útil apenas em curta distância, ela espalha seus disparos em um amplo raio. Nada está a salvo quando uma dessas dispara. Este é um exemplo particularmente bom da arma, frequentemente usada por guardas em situações extremas de tumulto."
"400ae904";"This weapon is only found on Knothole Island. It has more augment slots than its mainland equivalent.
There is no more powerful, or messier, class of firearm than the blunderbuss. Though only useful at a short range, it spreads its fire in a wide radius. Nothing is safe when one of these goes off. And there can be no better example than this exquisitely crafted weapon. Able to spit death in all directions. it is akin to wielding a dragon's mouth in battle.";"Esta arma só é encontrada na Ilha Knothole. Ela possui mais espaços para aprimoramentos do que sua equivalente no continente.
Não existe arma de fogo mais poderosa, ou mais devastadora, do que a espingarda de pederneira. Embora útil apenas em curta distância, ela espalha seus disparos em um amplo raio. Nada está a salvo quando uma dessas dispara. E não há exemplo melhor do que esta arma primorosamente fabricada. Capaz de cuspir morte em todas as direções, é como empunhar a boca de um dragão em batalha."
"4189837c";"This weapon is only found on Knothole Island. It has more augment slots than its mainland equivalent.
The invention of the turret firearm revolutionised warfare in Albion. Multibarrel technology obviated the need for continuous reloads, and gave its users a marked advantage in the battle field. This pistol  is a rather poor example, but it will still prove more useful than any other pistol of a similar level.";"Esta arma só é encontrada na Ilha Knothole. Ela possui mais espaços para aprimoramentos do que sua equivalente no continente.
A invenção da metralhadora revolucionou a guerra em Albion. A tecnologia de múltiplos canos eliminou a necessidade de recargas contínuas e deu aos seus usuários uma vantagem significativa no campo de batalha. Esta pistola é um exemplo bastante fraco, mas ainda assim se provará mais útil do que qualquer outra pistola de nível similar."
"4582e12f";"This weapon is only found on Knothole Island. It has more augment slots than its mainland equivalent.
As stylish a firearm as you could hope to carry. Those who die from one of its shots should count themselves lucky.";"Esta arma só é encontrada na Ilha Knothole. Possui mais espaços para aprimoramentos do que sua equivalente no continente. 
 Uma arma tão estilosa quanto qualquer outra que você possa desejar carregar. Aqueles que morrerem com um de seus tiros devem se considerar sortudos."
"48f42cab";"This weapon is only found on Knothole Island. It has more augment slots than its mainland equivalent.
It's possible this was once a perfectly good rifle, but time has dulled its power and reliability. Like all rifles it has a great range and does much more damage than a pistol, though it is also much slower to reload.";"Esta arma só é encontrada na Ilha Knothole. Ela possui mais espaços para aprimoramentos do que sua equivalente no continente. 
 É possível que este rifle já tenha sido excelente, mas o tempo diminuiu seu poder e confiabilidade. Como todos os rifles, ele tem um ótimo alcance e causa muito mais dano do que uma pistola, embora também seja muito mais lento para recarregar."
"76d35e65";"This weapon is only found on Knothole Island. It has more augment slots than its mainland equivalent.
Guaranteed to almost never misfire, the clockwork mechanism on this pistol is a top-of-the-range example of firearm technology.";"Esta arma só é encontrada na Ilha Knothole. Ela possui mais espaços para aprimoramentos do que sua equivalente no continente.
Garantido para quase nunca falhar, o mecanismo de relojoaria desta pistola é um exemplo de ponta em tecnologia de armas de fogo."
