Hash;Original;Tradução
"1363dc2a";"Oh! I don't mean to belittle your gift, acclaimed adventurer. But it is hardly adequate.";"Oh! Não quero menosprezar seu dom, aclamado aventureiro. Mas está longe de ser adequado."
"1363dc2c";"Huh! I'd be impressed, what with you bein' a big name Hero an all... But this piece of junk, stinks.";"Uau! Eu ficaria impressionado, já que você é um herói famoso e tudo mais... Mas essa porcaria fede."
"1363dc2d";"I... I don't believe someone like you is giving me a present! Even if it is a rubbish one.";"Eu... Eu não acredito que alguém como você esteja me dando um presente! Mesmo que seja uma porcaria."
"1368d2c8";"Oh! Yes, thank you... Amazing! Amazing what famous people think makes a good present...";"Ah! Sim, obrigado... Incrível! Incrível o que pessoas famosas acham que é um bom presente..."
"15db63f1";"You could try coming up with something original.";"Você poderia tentar criar algo original."
"15db63f2";"Not interested in these anymore.";"Não tenho mais interesse nestes."
"15db63f4";"Oh, not another one!";"Ah, não, mais um!"
"15db63f5";"What could I possibly want with yet another of these trinkets?";"O que eu poderia querer com mais uma dessas bugigangas?"
"15db63f6";"I tire of these objects.";"Estou farto desses objetos."
"15db63f7";"Well, ain't you original.";"Ora, ora, que original!"
"15e2030e";"What do I want with another one of these?";"O que eu quero com mais um desses?"
"18858a01";"I don't want that.";"Eu não quero isso."
"1c63ea7b";"I don't know what to say, great Hero. Except... why don't you give it someone else instead?";"Não sei o que dizer, grande Herói. Exceto... por que você não dá para outra pessoa?"
"1c63ea7c";"Wow, someone so well known giving me... erm, this...";"Uau, alguém tão famoso me dando... hum, isso..."
"1c63ea7d";"Hmm, this trinket does not live up to your name.";"Hmm, essa lembrancinha não faz jus ao seu nome."
"1c63ea7f";"Oh, what a very... interesting present. Well, at least you're famous! Makes it worth something!";"Oh, que presente... interessante. Bom, pelo menos você é famoso! Isso faz com que valha alguma coisa!"
"1c665061";"You can stick your lousy present up your big famous behind.";"Você pode colocar seu presente de merda no seu traseiro famoso."
"1dd3e682";"Is this some kind of bad joke?!";"Isso é algum tipo de piada de mau gosto?!"
"1dd3e683";"You think that's funny?!";"Você acha isso engraçado?!"
"1dd3e684";"What the heck is this?!";"Que diabos é isso?!"
"1dd3e685";"What the hobbin heck is this?!";"Que merda é essa?!"
"1dd3e686";"I don't want this rubbish!";"Eu não quero essa porcaria!"
"1dd3e687";"If this is a joke it is in very bad taste!";"Se isso for uma piada, é de muito mau gosto!"
"1dd5a4d7";"Keep that away from me!";"Mantenha isso longe de mim!"
"1edb71d9";"Is there nothing else you could buy for a change?";"Não tem mais nada que vocês queiram comprar para variar?"
"1edb71da";"A little variety in your gifts would be nice.";"Um pouco de variedade nos seus presentes seria legal."
"1edb71db";"You can keep that one. Got my own.";"Pode ficar com esse. Já tenho o meu."
"1edb71dc";"Yaaaaaaaaaaaaawn. Bored of that!";"Bocejo. Já enjoei disso!"
"1edb71dd";"I don't really want another one.";"Eu não quero outro."
"1edb71df";"Didn't you already give me this?";"Você já não me deu este?"
"1edf1c50";"Sick of these, I must say.";"Estou farto disso, devo dizer."
"23885caa";"Why would I want that rubbish?";"Por que eu iria querer essa porcaria?"
"256b39d2";"I should have you thrown in a dungeon for this gift.";"Eu deveria te mandar para uma masmorra por esse presente."
"28d3f832";"Why would I want this?!";"Por que eu iria querer isso?!"
"28d3f833";"You can keep that rubbish!";"Pode ficar com esse lixo!"
"28d3f834";"I don't want that!";"Eu não quero isso!"
"28d3f835";"What a piece of junk!";"Que porcaria"
"28d3f836";"I don't want your crap!";"Eu não quero suas porcarias!"
"28d3f837";"I don't want this!";"Eu não quero isso!"
"28d4042d";"Why are you handing me this worthless bauble?";"Por que você está me entregando essa bugiganga inútil?"
