Hash;Original;Tradução
"0d66668";"The Steel Moon";"A Lua de Aço"
"57dacb4";"4b Market Walk, Bowerstone Old Town";"Calçadão de Market, 4b, Cidade Velha de BowerStone"
"6b8bab1";"4 Oakfield Way";"4 Oakfield Way"
"e26e34c";"Castle Fairfax Dining Room";"Sala de Jantar do Castelo Fairfax"
"142cfbc5";"3 Oakfield Way";"3 Oakfield Way"
"1524de13";"Porridge Cottage";"Chalé do Mingau"
"16b1f070";"Sells gifts for loved ones and strangers.";"Vende presentes para entes queridos e desconhecidos."
"186341c9";"3 Oakfield Way, Oakfield";"Caminho de Oakfield, 3, Oakfield"
"1cfe9b12";"Bower Lake";"Lago Bower"
"1e0518b5";"Echo Mine";"Eco do Meu"
"22328c9d";"The coaches here will take you wherever you wish to go.";"Os ônibus aqui te levarão aonde você quiser ir."
"291077a0";"Rookridge";"Rookridge"
"2c95bc58";"Built by the legendary alchemist Leo Head, the castle was subsequently bought by the Fairfax family, whose kindness and nobility brought forth an era of prosperity for Bowerstone. Its last occupant was the unfortunate Lord Lucien Fairfax, who disappeared some years ago.";"Construído pelo lendário alquimista Leo Head, o castelo foi posteriormente comprado pela família Fairfax, cuja bondade e nobreza trouxeram uma era de prosperidade para Bowerstone. Seu último ocupante foi o infeliz Lorde Lucien Fairfax, que desapareceu há alguns anos."
"2e271d06";"Wraithmarsh";"Wraithmarsh"
"2e8ba024";"The Archon's Knot";"O Nó do Arconte"
"301afc2c";"This mine was originally built after a man posing as geologist claimed the largest deposit of gold in Albion was waiting to be excavated behind the Rookridge waterfall. The man turned out to be an impostor and no gold was found. Since then, the abundance of water has attracted all manner of creatures.";"Esta mina foi originalmente construída depois que um homem, fingindo ser geólogo, afirmou que o maior depósito de ouro de Albion estava esperando para ser escavado atrás da cachoeira de Rookridge. O homem acabou sendo um impostor e nenhum ouro foi encontrado. Desde então, a abundância de água atraiu todos os tipos de criaturas."
"30ba8648";"Old Town Alchemists";"Alquimistas da Cidade Velha"
"3172afd0";"This is where the discarded bodies of the sacrificial victims from the Temple of Shadows end up. Among the creatures of Albion, it is also known as the All You Can Eat Buffet.";"É aqui que os corpos descartados das vítimas sacrificiais do Templo das Sombras acabam. Entre as criaturas de Albion, também é conhecido como o Buffet Livre."
"329142f4";"Westcliff";"Westcliff"
"32c9f6f9";"This is the oldest burial chamber in the cemetery. It contains the bodies of many long-forgotten people. It was appropriated by Victor Shelley, grandfather of the most recent gravekeeper who bears the same name. It is rumoured that he conducted strange experiments within.";"Esta é a câmara funerária mais antiga do cemitério. Contém os corpos de muitas pessoas há muito esquecidas. Foi apropriada por Victor Shelley, avô do mais recente coveiro, que tem o mesmo nome. Há rumores de que ele conduziu estranhos experimentos lá dentro."
"36c6e482";"Old Town Warehouse";"Armazém da Cidade Velha"
"391698b8";"Cockerel Cottage";"Cabana do Galo"
"3d672e18";"Bowerstone Cemetery";"Cemitério de Bowerstone"
"3e71dfb1";"The most skilled Will users of the once-mighty Heroes' Guild fashioned this idyllic house and its surroundings as a haven from the real world. It is said that many great Heroes, including the one who vanquished Jack of Blades, spent their last years in this retreat.";"Os usuários de Vontade mais habilidosos da outrora poderosa Guilda dos Heróis moldaram esta casa idílica e seus arredores como um refúgio do mundo real. Dizem que muitos grandes Heróis, incluindo aquele que derrotou Jack of Blades, passaram seus últimos anos neste retiro."
"3eae4aae";"Fairfax Catacombs";"Catacumbas de Fairfax"
"3f5bc3a5";"Lady Grey's Tomb";"Túmulo da Lady Grey"
"4153278f";"Fairfax";"Fairfax"
"41890430";"Fairfax";"Fairfax"
"46e6e5ae";"The Pit";"O Poço"
"4ab6e5bf";"Wraithmarsh";"Wraithmarsh"
"4cffaea4";"Fairfax Gardens";"Fairfax Gardens"
"4f800bce";"Old Town Miscellany Stall";"Barraca de Miscelâneas da Cidade Velha"
"4fa3bb75";"When Albert the Luminous, founder of the Temple of Light, planted the first Golden Oak, bringing hope and plenty to Oakfield, the residents gave him this house in gratitude. Here he lived till the end of his days. The nearby windmill is part of this property.";"Quando Albert, o Luminoso, fundador do Templo da Luz, plantou o primeiro Carvalho Dourado, trazendo esperança e abundância para Oakfield, os moradores lhe deram esta casa em gratidão. Aqui ele viveu até o fim de seus dias. O moinho de vento próximo faz parte desta propriedade."
"50eb86d1";"4 Sandgoose Street, Bowerstone Old Town";"Rua Sandgoose, 4, Cidade Velha de BowerStone"
"54fddda6";"Guild Cave";"Caverna da Guilda"
"58ca228d";"Oakfield Docks";"Docas de Oakfield"
"5d239c27";"1 Sandgoose Street, Bowerstone Old Town";"Rua Sandgoose, 1, Cidade Velha de BowerStone"
"5fb70071";"1c Sandgoose Street, Bowerstone Old Town";"Rua Sandgoose, 1c, Cidade Velha de BowerStone"
"601f4678";"Old Tin Mine";"Velha Mina de Estanho"
"60c0561e";"This large network of tunnels has been used by smugglers carrying merchandise in and out of Bloodstone for centuries.";"Esta extensa rede de túneis tem sido usada por contrabandistas que transportam mercadorias para dentro e para fora de Bloodstone há séculos."
"6123d3b2";"The Knot was constructed in the Old Kingdom to provide a challenge to adventurers, and to test the skill of warriors prior to battle. Many civilians who have wandered here have died in its traps.";"O Nó foi construído no Antigo Reino para desafiar aventureiros e testar a habilidade de guerreiros antes da batalha. Muitos civis que se aventuraram por aqui morreram em suas armadilhas."
"61d14b4d";"Luminous Cottage";"Chalé Luminoso"
"639604ec";"Heroes once gathered here to celebrate their triumphs, and to discuss matters of great importance. It is all that is left of the Guild.";"Heróis outrora se reuniam aqui para celebrar seus triunfos e discutir assuntos de grande importância. É tudo o que restou da Guilda."
"64bf3e1d";"The origins of the Shadow Court are a mystery to all but the man who first summoned it, Reaver. All that is known is that the beings that inhabit it do not belong to this world, and that the wishes they grant come at a very high price.";"As origens da Corte das Sombras são um mistério para todos, exceto para o homem que a invocou pela primeira vez, Reaver. Tudo o que se sabe é que os seres que a habitam não pertencem a este mundo e que os desejos que concedem têm um preço muito alto."
"66c82583";"Chamber of Fate";"Câmara do Destino"
"6770268b";"Hobbe Cave";"Caverna Hobbe"
"699b0058";"Come here for all your weapon needs.";"Venha aqui para todas as suas necessidades de armas."
"6a4a5714";"One of the oldest inns in Albion, its popularity and longevity is down to the extraordinary freshness of its beverages, which are made using waterfall water.";"Uma das pousadas mais antigas de Albion, sua popularidade e longevidade se devem ao frescor extraordinário de suas bebidas, feitas com água de cachoeira."
"6adfed1e";"When Twinblade, the Hero turned Bandit King, died, his men killed all the creatures within this cave so that their leader may have a worthy final resting place.";"Quando Twinblade, o Herói que se tornou Rei dos Bandidos, morreu, seus homens mataram todas as criaturas dentro desta caverna para que seu líder tivesse um local de descanso final digno."
"6dc52265";"2 Oakfield Way";"2 Oakfield Way"
"721bfb25";"Manure Manor";"Mansão do Esterco"
"74052ca8";"3 Orchard Road, Oakfield";"Estrada de Orchard, 3, Oakfield"
"74a13d34";"Old Town General Store";"Loja Geral da Cidade Velha"
"7686389e";"Bowerstone Market";"Mercado de Bowerstone"
"77337f10";"Bowerstone Cemetery";"Cemitério de Bowerstone"
"7e020329";"1 Rookridge Road, Bowerstone Old Town";"Estrada de Rookridge, 1, Cidade Velha de BowerStone"
"81106577";"Brightwood";"Brightwood"
"819fdb15";"Old Town Weapons";"Armas da Cidade Velha"
"86125f55";"You find only strange letters and scrolls filled with arcane writing...";"Você encontra apenas cartas estranhas e pergaminhos com escrita arcana..."
"87066518";"1c Market Walk, Bowerstone Old Town";"Calçadão de Market, 1c, Cidade Velha de BowerStone"
"87111901";"The Shelley Crypt";"A Cripta Shelley"
"876c7399";"Rookridge Temple Ruins";"Ruínas do Templo de Rookridge"
"887c53fb";"Oakfield Coach House";"Casa de Carruagens Oakfield"
"8a15a541";"Lady Grey, then mayor of Bowerstone, named this tomb after herself, hoping to be buried here someday. Little did she know what fate awaited her instead: condemned as a witch, she was dismembered and her body parts scattered throughout Albion.";"Lady Grey, então prefeita de Bowerstone, nomeou este túmulo com seu próprio nome, esperando ser enterrada aqui algum dia. Mal sabia ela que destino a aguardava: condenada como bruxa, ela foi esquartejada e as partes de seu corpo espalhadas por toda Albion."
"8a2d8712";"Old Town Food Stall";"Barraca de Comida da Cidade Velha"
"8eeb078f";"Rookridge Demon Door";"Porta Demoníaca de Rookridge"
"8fcb48a0";"Westcliff";"Westcliff"
"937db920";"This was the cave where Albert the Luminous had an epiphany and discovered his faith in the Light. Despite the life-giving properties of the waters within, there is a much darker side to these caverns.";"Esta era a caverna onde Alberto, o Luminoso, teve uma epifania e descobriu sua fé na Luz. Apesar das propriedades vitais das águas em seu interior, há um lado muito mais sombrio nessas cavernas."
"93c3c697";"Bowerstone Old Town Lookout Point";"Mirante da Cidade Velha de Bowerstone"
"969c0947";"Some say that there is no better food than that you can buy in street stalls.";"Alguns dizem que não há comida melhor do que a que se compra nas barraquinhas de rua."
"9a4bdf66";"Here lived Gavin Pout, master flirter and womaniser. His rugged good looks and winning personality made him the envy of all other men in Oakfield, who eventually dragged him out of his bed one night, put a sack over his head and threw him down the Rookridge gorge.";"Aqui vivia Gavin Pout, mestre da paquera e mulherengo. Sua beleza rústica e personalidade cativante o tornavam a inveja de todos os outros homens em Oakfield, que eventualmente o arrastaram para fora da cama uma noite, colocaram um saco sobre sua cabeça e o jogaram no desfiladeiro de Rookridge."
"9aabe0d6";"Old Town Clothing Stall";"Barraca de Roupas da Cidade Velha"
"9b0ba355";"The Human Museum";"O Museu Humano"
"9e64a9e8";"Tomb of Heroes";"Tumba dos Heróis"
"a0482ffc";"Rookridge";"Rookridge"
"a0b84963";"Nobody knows why balverines are so attracted to these caves, but there is no doubt that they are instinctively drawn here. Some say this is where balverines first appeared in Albion.";"Ninguém sabe por que os balverinos são tão atraídos por essas cavernas, mas não há dúvida de que são instintivamente atraídos para cá. Alguns dizem que foi aqui que os balverinos apareceram pela primeira vez em Albion."
"a4b20dac";"Old Town Gift Stall";"Barraca de Presentes da Cidade Velha"
"a615500b";"Castle Fairfax Library";"Biblioteca do Castelo Fairfax"
"a6ea1ee3";"It is said that this mine is where the founders of the Cult of Shadows took the materials to build their temple on the site of an Old Kingdom cathedral. It is better known now as favourite hangout for hobbes.";"Dizem que esta mina é de onde os fundadores do Culto das Sombras levaram os materiais para construir seu templo no local de uma catedral do Antigo Reino. Hoje em dia, é mais conhecida como o ponto de encontro favorito dos hobbes."
"a727e25b";"1b Market Walk, Bowerstone Old Town";"Market Walk, 1b, Bowerstone Old Town"
"a83cde3a";"It may have been used to draw water many centuries ago, but it has since been host to dark creatures, smuggled goods and escaped convicts, all of whom made a home of these tiny surroundings.";"Pode ter sido usado para tirar água há muitos séculos, mas desde então tem servido de abrigo para criaturas sombrias, mercadorias contrabandeadas e fugitivos, todos os quais fizeram deste pequeno espaço o seu lar."
"a926df2e";"The Howling Halls";"Os Salões Uivantes"
"a93aacdb";"Oakfield";"Oakfield"
"b1072eba";"The Lucky Heather";"A Sortuda Heather"
"b76523f8";"Rookridge Lookout Point";"Mirante de Rookridge"
"b78396e8";"Castle Fairfax Throne Room";"Sala do Trono do Castelo Fairfax"
"bbdac9df";"Rookridge Temple Bridge";"Ponte do Templo de Rookridge"
"be387c82";"Long before the Crucible was constructed, these mines were used to smuggle the contraband that arrived via boats docking at the beach. Today they are used to ship in the more exotic creatures that populate the Crucible rounds.";"Muito antes da construção do Crisol, essas minas eram usadas para contrabandear os itens proibidos que chegavam em barcos atracando na praia. Hoje, elas são usadas para transportar as criaturas mais exóticas que povoam as rodadas do Crisol."
"c17c7c29";"If you're looking for potions, this is the place to go.";"Se você está procurando poções, este é o lugar certo."
"c206b2a0";"These catacombs have been undisturbed since they were built by the castle's first owner, the famous alchemist Leo Head. It was here that he conducted his most secret experiments.";"Estas catacumbas permaneceram intocadas desde que foram construídas pelo primeiro dono do castelo, o famoso alquimista Leo Head. Foi aqui que ele conduziu seus experimentos mais secretos."
"c3847ae6";"Serenity Farm";"Fazenda Serenity"
"c3b63dcb";"The Helping Hand";"A Mão Amiga"
"c47c83f0";"Cellar";"Adega"
"c4ce81b4";"Reaver's Rear Passage";"Passagem Traseira do Reaver"
"c4f3e99b";"Twinblade's Tomb";"Tumba da Lâmina Gêmea"
"c562cb86";"The clothes here might not be the flashiest, but they are a certain cure for nakedness.";"As roupas aqui podem não ser as mais chamativas, mas são uma cura certa para a nudez."
"c57e7018";"Here lived the elderly sisters Gladys and Moira, who established a charity for orphans, the homeless and other needy people. Unfortunately, the charity disappeared with their death, but their kind spirit still imbues this house.";"Aqui viviam as irmãs idosas Gladys e Moira, que fundaram uma instituição de caridade para órfãos, sem-teto e outros necessitados. Infelizmente, a instituição desapareceu com a morte delas, mas seu espírito bondoso ainda permeia esta casa."
"c6cf1ab0";"2 Sandgoose Street, Bowerstone Old Town";"Rua Sandgoose, 2, Cidade Velha de BowerStone"
"c7a39158";"During the construction of this house, the builders found a small deposit of a very rare metal, whose remarkable strength made ideal in the construction of armour.";"Durante a construção desta casa, os construtores encontraram um pequeno depósito de um metal muito raro, cuja resistência notável o tornava ideal para a construção de armaduras."
"c919b464";"4a Market Walk, Bowerstone Old Town";"Calçadão de Market, 4a, Cidade Velha de BowerStone"
"cadf937f";"You never know what this stall might have in stock.";"Você nunca sabe o que esta barraca pode ter em estoque."
"cd6763a0";"Used to store all manner of boxes.";"Usado para guardar todo tipo de caixa."
"cdab3251";"Rookridge";"Rookridge"
"cf6bdf18";"The only tattooist in Bowerstone. The tools used to carve images into your skin are only slightly rusty. So go on in and get that tattoo you've always wanted!";"O único tatuador em Bowerstone. As ferramentas usadas para esculpir imagens na sua pele estão apenas um pouco enferrujadas. Então, entre e faça aquela tatuagem que você sempre quis!"
"d0e5b32c";"Westcliff";"Westcliff"
"d3447ec1";"Castle Fairfax";"Castelo Fairfax"
"d78d03df";"Rookridge";"Rookridge"
"d8c90730";"The farmer who built this house was known for his exceptional speed in pulling up carrots from the ground. One day he pulled too hard and ended up with a carrot through the eye. The nearby mill is part of this property.";"O fazendeiro que construiu esta casa era conhecido por sua velocidade excepcional em arrancar cenouras da terra. Um dia, ele puxou com tanta força que acabou com uma cenoura no olho. O moinho próximo faz parte desta propriedade."
"da0a0ed1";"Bloodstone";"Bloodstone"
"dbb8f442";"The Knuckles";"The Knuckles"
"dc7fc75d";"1b Sandgoose Street, Bowerstone Old Town";"Sandgoose Street, 1b, Bowerstone Old Town"
"dc9edc89";"Hall of the Dead";"Salão dos Mortos"
"dd8ceb99";"Oakfield";"Oakfield"
"ddfa6522";"The Wellspring";"A Nascente"
"de23d92e";"1 Oakfield Way";"1 Oakfield Way"
"df9c1a44";"Abandoned shortly after the construction of the Temple of Light, this mine has since become the haunt of all manner of creatures. In more recent times it seems to have become more civilised, almost as if it were somebody's home.";"Abandonada logo após a construção do Templo da Luz, esta mina tornou-se, desde então, o refúgio de todos os tipos de criaturas. Nos últimos tempos, parece ter se tornado mais civilizado, quase como se fosse a casa de alguém."
"e19d2049";"Oakfield Demon Door";"Oakfield Demon Door"
"e35f0538";"The Porridge brothers were known for their incredible strength, which allowed them to plough the land easily, and carry their produce across the land without the need for carriages.";"Os irmãos Porridge eram conhecidos por sua força incrível, que lhes permitia arar a terra com facilidade e transportar seus produtos sem a necessidade de carroças."
"e74bd606";"The Shadow Court";"A Corte das Sombras"
"ee59329b";"Long ago, when Heroes still instilled love, respect and fear in the heart Albion, many of them were buried in this catacomb.";"Há muito tempo, quando os Heróis ainda inspiravam amor, respeito e medo no coração de Albion, muitos deles foram enterrados nesta catacumba."
"f04e9d16";"No other shop in Old Town has such a wide selection.";"Nenhuma outra loja na Cidade Velha tem uma seleção tão grande."
"f0c6d76c";"Rookridge";"Rookridge"
"f0e7c7e4";"Fairfax Archaeological Site";"Sítio Arqueológico de Fairfax"
"f16fc819";"Fairfax Gardens";"Fairfax Gardens"
"f2164f45";"2 Market Walk, Bowerstone Old Town";"Calçadão de Market, 2, Cidade Velha de BowerStone"
"f5f320f4";"Rookridge Henge";"Rookridge Henge"
"f9f6fd14";"Fairfax Demon Door";"Porta Demoníaca de Fairfax"
"fa8d7921";"Bower Lake";"Lago Bower"
"fc2986a8";"Fairfax Gardens";"Fairfax Gardens"
"fcbe9d82";"It is thanks to the efforts of one Molly Springwater, who lived in this house, that chickens enjoy the right not to be imprisoned in small cages. She also campaigned extensively for their protection during the anti-chicken hysteria that followed the publication of the novel Megafowl.";"Graças aos esforços de Molly Springwater, que morava nesta casa, as galinhas têm o direito de não serem aprisionadas em gaiolas pequenas. Ela também fez uma extensa campanha pela proteção delas durante a histeria anti-galinhas que se seguiu à publicação do romance Megafowl."
