Hash;Original;Tradução
"03a6ae1";"You have a chance to stun enemies with each hit, but such power comes at a cost: your health constantly depletes down to 75% of your maximum.";"Você tem uma chance de atordoar inimigos a cada golpe, mas esse poder tem um custo: sua saúde diminui constantemente até 75% do máximo."
"23e0ad7";"This item is only found on Knothole Island.
When you hit opponents, their health is drained and transferred to you. In combat, you hit harder and are more resilient to damage.";"Este item só pode ser encontrado na Ilha Knothole.
Ao atingir oponentes, a saúde deles é drenada e transferida para você. Em combate, você causa mais dano e é mais resistente."
"609c9fd";"Soft Shard-slayer";"Matador de Fragmentos Macios"
"66202fb";"Adds a chance to stun with each hit.";"Adiciona uma chance de atordoar a cada golpe."
"69382e0";"This item is only found on Knothole Island.
When you hit in combat, you transfer some of your enemy's health to yourself. But it's never enough: your health constantly depletes down to 75% of your maximum.";"Este item só é encontrado na Ilha Knothole.
Ao atacar em combate, você transfere parte da saúde do seu inimigo para si. Mas nunca é o suficiente:, sua saúde diminui constantemente até 75% do máximo."
"6d5cb87";"Each hit has a chance to stun your opponent. Your full beard is rather stunning as well-- most people can't pull off that look.";"Cada golpe tem uma chance de atordoar seu oponente. Sua barba cheia também é impressionante — a maioria das pessoas não consegue sustentar esse visual."
"7ff09b8";"You inflict extra damage against shards, and look extra impressive with all your Majesty tattoos.";"Você causa dano extra contra fragmentos e fica ainda mais impressionante com todas as suas tatuagens de Majestade."
"95a265d";"You inflict extra damage against trolls, and look extra impressive with all your Majesty tattoos.";"Você causa dano extra contra trolls e fica ainda mais impressionante com todas as suas tatuagens de Majestade."
"a9136a1";"Light of Lifeblood";"Luz da Vida"
"e863b02";"Hidden Knowledge Augment";"Aumento de Conhecimento Oculto"
"1137912c";"Baldskin";"Pele-careca"
"11df2cae";"Discipline Augment";"Aprimoramento de Disciplina"
"14334c6c";"Covered in Majesty tattoos, you have a chance to stun enemies when attacking.";"Coberta de tatuagens Majestosas, você tem a chance de atordoar inimigos ao atacar."
"1611fdc2";"The Reaper tattoos that cover your body are appropriate: you drain life from enemies and transfer it yourself.";"As tatuagens da Morte que cobrem seu corpo são apropriadas para você drenar a vida dos inimigos e transferi-la para si mesmo."
"1e6e7925";"Your exceptional prowess against trolls gives you a glow that lights your way in dark places.";"Sua excepcional habilidade contra trolls lhe dá um brilho que ilumina seu caminho em lugares escuros."
"1e9ba1b3";"Blinding Light";"Luz ofuscante"
"206c6454";"Majesty";"Majestade"
"21df7750";"Troll-slayer's Swarm";"Enxame do Matador de Trolls"
"22914868";"You learn more from combat than most people, meaning more experience. And learned people usually have beards.";"Você aprende mais com o combate do que a maioria das pessoas, o que significa mais experiência. E pessoas experientes geralmente têm barba."
"263d33d0";"Knowledge is Sexy";"Conhecimento é Sexy"
"27ec48f2";"This item is only found on Knothole Island.
You gain extra experience in battle, however you still have a lot to learn: you cause less damage and take more.";"Este item só é encontrado na Ilha Knothole.
Você ganha experiência extra em batalha, porém ainda tem muito a aprender.: Você causa menos dano e recebe mais."
