Hash;Original;Tradução
"0bc43e4";"Info";"Informações"
"0ce9fb2";"Kick";"Chute"
"48b5bea";"Sale Discount";"Desconto de Venda"
"6a65e02";"Funny";"Engraçado"
"7b658d4";"Apply dye.";"Aplique tinta."
"911f0fd";"You were robbed.";"Você foi roubado."
"a8ff4f8";"Medium";"Médio"
"11dddc06";"Would you like to play Keystone?";"Gostaria de jogar Keystone?"
"12398a4d";"Give Gift";"Dar Presente"
"12481d70";"Would you like to give the %1 to %2?";"Gostaria de dar o %1 para %2?"
"14be4fd6";"Weak";"Fraco"
"195688d7";"Kick";"Chute"
"1b93bb5a";"Place:";"Local:"
"1ca6b4c8";"Remove Body Tattoo";"Remover tatuagem corporal"
"1d005ac0";"Place text here...";"Coloque o texto aqui..."
"1da711dc";"Good";"Bom"
"1ec4692b";"Excellent fight! %1% Bonus Experience";"Excelente luta! Bônus de Experiência %1%"
"2223e787";"Remove Facial Hair";"Remover Pelos Faciais"
"22c95ca3";"Give %1 to %2?";"Dar %1 para %2?"
"234f0b7e";"Query";"Consulta"
"272c0a6a";"Would you like to play Bloodstone, a variant of Keystone? In Bloodstone, the rules are backward: bet to lose if you want to win!";"Gostaria de jogar Bloodstone, uma variante de Keystone? Em Bloodstone, as regras são invertidas: aposte para perder se quiser ganhar!"
"27c1201d";"Solid fight. %1% Bonus Experience";"Luta sólida. Bônus de experiência de %1%"
"2a7d3b70";"Done";"Feito"
"2b050b6d";"The device gamer profile %1 is stored on has been removed, or does not have enough free space. You may not be able to save achievements or certain settings, including language and subtitles.";"O perfil de jogador %1 no dispositivo em que está armazenado foi removido ou não possui espaço livre suficiente. Você pode não conseguir salvar conquistas ou certas configurações, incluindo idioma e legendas."
"2bc14a8f";"Good fight. %1% Bonus Experience";"Boa luta. Bônus de Experiência de %1%"
"2c8fb840";"Equip";"Equipar"
"2cefbcbb";"Outstanding fight! %1% Bonus Experience";"Luta excepcional! Bônus de Experiência de %1%"
"3190963d";"Factors Affecting Price";"Fatores que Afetam o Preço"
"33879ece";"Flip";"Virar"
"33f34e4e";"How much gold would you like to give to %s?";"Quanto ouro você gostaria de dar para %s?"
"347070b4";"Info";"Informações"
"361b3ab5";"Ugly";"Feio"
"37b42b58";"Save device removed!";"Dispositivo de salvamento removido!"
"37d07d22";"Shop Owner Discount";"Desconto do Lojista"
"38211e90";"Amazing fight! %1% Bonus Experience";"Luta incrível! Bônus de experiência %1%"
"3a0ca176";"Quit?";"Desistiu?"
"3bde9ae0";"The active gamer profile has been changed.";"O perfil do jogador ativo foi alterado."
"3ddf4aa0";"Very High";"Muito Alto"
"40aaa6e2";"Respect";"Respeito"
"455cd295";"%1 purchased.";"%1 comprado."
"458ac1f0";"The gift did not reach its destination.";"O presente não chegou ao seu destino."
"45d350d3";"How much gold would you like to give?
(Max: %1)";"Quanto ouro você gostaria de dar?
(Máx: %1)"
"46f62d14";"Load failed. You can only load save games created in Episode 1.";"Falha ao carregar. Você só pode carregar jogos salvos criados no Episódio 1."
"4941c393";"Cannot load save game. This save game was created with different downloadable content.";"Não foi possível carregar o jogo salvo. Este jogo salvo foi criado com conteúdo para download diferente."
"4da7d6f4";"Gold:";"Gold:"
"4f27688b";"Ugly";"Feio"
"527e8dd2";"Place a description here...";"Insira uma descrição aqui..."
"5604a53a";"Continue";"Continue"
"5646ad0f";"You can now afford:";"Agora você pode comprar :"
"56a08542";"Loading %1";"Carregando %1"
"57101d3b";"Other player disconnected";"Outro jogador desconectou"
"57642b98";"Attractive";"Atraente"
"5951ac89";"Renown Points:";"Pontos de Renome:"
"59d898ee";"New gamer profile has signed in";"Novo perfil de jogador conectado"
"5a1ef855";"Glowing Trail Off";"Rastro Brilhante Desaparecendo"
"5b9d4610";"Not playing Fable II";"Não estou jogando Fable II"
"5c8f5301";"Quest";"Missão"
"61c69200";"You can only give gifts to targeted people who are standing close enough to you and who are willing to accept gifts.";"Você só pode dar presentes para pessoas específicas que estejam perto o suficiente e que aceitem presentes."
"64c0d2a6";"Building:";"Construindo:"
"64c5e63f";"Who are you?";"Quem é você?"
"691290e8";"Are you sure? Your save game will be overwritten.";"Tem certeza? Seu jogo salvo será sobrescrito."
"69243f51";"Choose a gift:";"Escolha um presente:"
"69e89ff8";"Evil";"Malvado"
"6a63aff9";"Connect";"Conecte-se"
