Hash;Original;Tradução
"0203072";"Polish (Poland)";"Polonês (Polônia)"
"0b32c08";"Music";"Música"
"0fab03b";"Adjust Prices";"Ajustar Preços"
"13f7e4e";"Controls";"Controles"
"14bd6b4";"Greek (Greece)";"Grego (Grécia)"
"2194347";"Interact";"Interagir"
"24406c8";"Xbox LIVE co-op download available in %1 days!";"Download do modo cooperativo para Xbox LIVE disponível em %1 dias!"
"2b23fef";"Town Hall";"Prefeitura"
"3b0b0f0";"Buy Clothing";"Comprar Roupas"
"403ee2b";"Crime";"Crime"
"584c9aa";"Save and Quit";"Economize e saia"
"58be050";"Czech (Slovakia)";"Tcheco (Eslováquia)"
"7dea7c2";"Families";"Famílias"
"95f28ea";"Game";"Jogo"
"95f2e3d";"Rent Out";"Alugue"
"a6dde3a";"Drinks Trader";"Comerciante de Bebidas"
"b9073af";"Rifle Trader";"Comerciante de Rifles"
"bb16bc2";"Will - Chaos";"Will - Caos"
"c6d0ff2";"Cosmetician";"Cosmetologista"
"d378ae0";"Buy and Move In";"Compre e mude-se"
"d66bab0";"Decoration";"Decoração"
"d8bc188";"Mail";"Correio"
"e3e4090";"Hero Opinion";"Opinião do Herói"
"1033ccd7";"Meat Trader";"Comerciante de Carne"
"10d29798";"Sell";"Vender"
"110fb7c3";"Home";"Início"
"121a1281";"Unknown";"Desconhecido"
"121a1282";"Recognised";"Reconhecido"
"121a1283";"Familiar";"Familiar"
"121a1284";"Celebrated";"Celebrado"
"121a1285";"Famous";"Famoso"
"121a1286";"Illustrious";"Ilustre"
"121a1287";"Luminary";"Luminar"
"121f79c4";"Legendary";"Lendário"
"142d7450";"Blunt";"Sem rodeios"
"14db4db5";"Portuguese (Brazil)";"Português (Brasil)"
"15c4b0a1";"Game";"Jogo"
"178ca5ed";"Mini Map";"Minimapa"
"195ffedd";"Pure";"Puro"
"197e3e8e";"Player 2 Paused";"Jogador 2 Pausado"
"19d2ce5c";"Damage Types:";"Tipos de Dano:"
"19f34f2d";"Everyone";"Todos"
"1c4389b9";"<b>Base Value</b>
The basic price of the building, unfurnished.

<b>Town Economy</b>
The greater the wealth of a town, the higher the prices of the buildings within it. If the town is going through an economic slump, prices will drop dramatically.

<b>Not Vacant</b>
If the house you want to buy is still occupied, you will have to pay extra to convince the current residents to move out.

<b>Owner Killed</b>
Nothing drives property prices down like murder. Killing the owners of a house is a favourite tactic of evil magnates. 

<b>Hero Opinion</b>
If the owners of a house like you, they will be willing to lower the price for you. Of course, if they hate you, be prepared for a massive price hike.

<b>Sale Price</b>
The overall price, based on all the above factors.";"<b>Valor Base</b>
O preço básico do imóvel, sem mobília.

<b>Economia da Cidade</b>
Quanto maior a riqueza de uma cidade, maiores os preços dos imóveis nela. Se a cidade estiver passando por uma recessão econômica, os preços cairão drasticamente.

<b>Imóvel Ocupado</b>
Se a casa que você deseja comprar ainda estiver ocupada, você terá que pagar um valor extra para convencer os atuais moradores a se mudarem.

<b>Proprietário Assassinado</b>
Nada derruba os preços dos imóveis como um assassinato. Matar os proprietários de uma casa é uma tática favorita de magnatas malvados. 

<b>Opinião do Herói</b>
Se os proprietários de uma casa gostarem de você, eles estarão dispostos a baixar o preço para você. Claro, se eles te odeiam, prepare-se para um aumento de preço enorme. 

<b>Preço de Venda </b>
O preço total, baseado em todos os fatores acima."
"1d8c0f05";"Address";"Endereço"
"1d8ca2d8";"Weapons Trader";"Comerciante de Armas"
"20417299";"Buy and Move In with Spouse";"Compre e more com seu cônjuge"
"20bae146";"Good/Pure Acts";"Boas Ações"
"23215ae0";"Gift";"Presente"
"242b7ce1";"German (Germany)";"Alemão (Alemanha)"
"24945a9e";"You are as degenerate as you are evil. The world has seldom seen such a dark being.";"Você é tão degenerado quanto maligno. O mundo raramente viu um ser tão sombrio."
"25400568";"Gift";"Dom"
"265b5440";"Set household budget to be deducted daily";"Defina o orçamento doméstico para ser deduzido diariamente"
"26d62ec1";"Portuguese (Portugal)";"Português (Portugal)"
