Hash;Original;Tradução
"152acc1";"Why don't you go run it off instead?";"Por que você não vai correr para se livrar dela?"
"152acc2";"What you think I am? Some kind of toy?";"O que você pensa que eu sou? Algum tipo de brinquedo?"
"152acc3";"I am impressed with your prowess, but I am not piece of meat!";"Estou impressionado com sua proeza, mas eu não sou um pedaço de carne!"
"152acc5";"I'm afraid I feel quite indisposed right now.";"Receio que eu esteja me sentindo bastante indisposto agora."
"152acc7";"I'm not a toy, you know. Maybe later.";"Eu não sou um brinquedo, sabia? Talvez mais tarde."
"1569c8b";"I've got a headache. I think it will last a while.";"Estou com dor de cabeça. Acho que vai durar um tempo."
"3d540f3";"I got to really love someone before I get hitched.";"Eu preciso amar alguém de verdade antes de me casar."
"3d540f4";"I'd say yes in a second. If I loved ya.";"Eu diria sim em um segundo. Se eu te amasse."
"3d540f5";"I just don't love you enough. Sorry.";"Eu simplesmente não te amo o suficiente. Desculpe."
"3d540f7";"Surely you would want someone who really loves you?";"Certamente você gostaria de alguém que realmente te amasse?"
"3d630de";"I need to really love you before I accept.";"Eu preciso te amar de verdade antes de aceitar."
"820c449";"I am not some kind of common lovemaking beast I'll have you know!";"Eu não sou nenhum tipo de animal sexual comum, que fique bem claro!"
"820c44a";"Away from me you foul strange beast!";"Afaste-se de mim, criatura estranha e imunda!"
"820c44b";"Do I look like I work in a brothel? Hmm, there's an idea...";"Por acaso eu pareço trabalhar num bordel? Hmm, já sei..."
"820c44c";"Looks like you need to go find yourself someone else.";"Parece que você precisa encontrar outra pessoa."
"820c44d";"What kind of animal do you think I am?";"Que tipo de animal você acha que eu sou?"
"820c44e";"Don't be ridiculous! I don't have any feelings for you.";"Não seja ridículo! Não tenho nenhum sentimento por você."
"8218492";"What?! I hardly know you!";"O quê?! Mal te conheço!"
"ad54bf9";"Surely you would want someone who really loves you?";"Certamente você gostaria de alguém que realmente te amasse?"
"ad54bfa";"It's nothing personal, but I don't feel for you that way.";"Não é nada pessoal, mas eu não sinto o mesmo por você."
"ad54bfe";"I need to really love you before I accept.";"Eu preciso te amar de verdade antes de aceitar."
"ad54bff";"I'd say yes in a second. If I loved ya.";"Eu diria sim em um segundo. Se eu te amasse."
"ad661d7";"I got to really love someone before I get hitched.";"Eu preciso amar alguém de verdade antes de me casar."
"df8b421";"What a surprise! But I don't think our feelings are strong enough yet.";"Que surpresa! Mas acho que nossos sentimentos ainda não são fortes o suficiente."
"df8b422";"That's terribly sweet, but don't you think it's a little early for such a commitment?";"Isso é muito doce, mas você não acha que é um pouco cedo para um compromisso desses?"
"df8b423";"Fah! What can I say? I don't think so. Not yet.";"Ah! O que posso dizer? Acho que não. Ainda não."
"df8b424";"Y'alright and all. But I'm not ready for that.";"Você é legal e tudo mais. Mas eu não estou pronto para isso."
"df8b425";"Hmm, I don't think we're ready for that.";"Hum, acho que ainda não estamos prontos para isso."
"df8b427";"I'll have to say no. We're not ready yet.";"Terei que dizer não. Ainda não estamos prontos."
"dfbbd45";"I'm sorry, but I don't love you enough to marry you.";"Me desculpe, mas eu não te amo o suficiente para me casar com você."
"1120d29e";"Are we but animals that we should lie with strangers?!";"Somos animais para nos deitarmos com estranhos?!"
"14f8bf29";"I don't know what to say! But, we should really wait until we're both ready.";"Não sei o que dizer! Mas, deveríamos esperar até que ambos estejamos prontos."
"14f8bf2a";"Oh, I don't want to hurt you, but I think we should wait 'til we're ready.";"Oh, não quero te magoar, mas acho que deveríamos esperar até estarmos prontos."
"14f8bf2c";"Hmm, we shouldn't rush into this. We have to make sure we're right for each other first.";"Hum, não devemos nos precipitar. Precisamos ter certeza de que somos compatíveis primeiro."
"14f8bf2d";"Aww, I'm terribly fond of you, of course. But I don't think I love you yet.";"Ah, eu gosto muito de você, claro. Mas acho que ainda não te amo."
"14f8bf2e";"Oh, I'm ever so sorry. But it's still too early for me. You do understand, don't you?";"Oh, me desculpe. Mas ainda é muito cedo para mim. Você entende, não é?"
"14f8bf2f";"Aww, ain't that nice! But I don't love you. Well, not yet anyways.";"Ah, que gentil! Mas eu não te amo. Bem, ainda não."
"14f988f3";"Really? That's sweet'n'all, but I just don't feel that way yet.";"Sério? Que legal, mas eu ainda não me sinto assim."
"2282c98a";"Hmm, we shouldn't rush into this. We have to make sure we're right for each other first.";"Hmm, não devemos nos precipitar. Precisamos ter certeza de que somos compatíveis primeiro."
"2282c98b";"I don't know what to say! We should really wait until we're both ready.";"Não sei o que dizer! Devemos esperar até que ambos estejamos prontos."
"2282c98c";"Oh, I don't want to hurt you, but I think we should wait till we're ready.";"Ah, eu não quero te magoar, mas acho que devemos esperar até estarmos prontos."
"2282c98d";"Aww, ain't that nice? But I don't love you. Not yet anyways.";"Ah, que fofo, né? Mas eu não te amo. Pelo menos não ainda."
"2282c98e";"Really? That's sweet and all, but I just don't feel that way yet.";"Sério? Que gentil, mas eu simplesmente não sinto isso ainda."
"2282c98f";"Aww, I'm terribly fond of you, of course. But I don't think I love you yet.";"Ah, eu gosto muito de você, claro. Mas acho que ainda não te amo."
"2289dd72";"Oh, I'm ever so sorry. But it's still too early for me. You do understand, don't you?";"Oh, me desculpe. Mas ainda é muito cedo para mim. Você entende, não é?"
"2782d1aa";"I'm sorry, but I don't love you enough to marry you.";"Me desculpe, mas eu não te amo o suficiente para me casar com você."
"2782d1ab";"Hmm, I don't think we're ready for that.";"Hum, acho que não estamos prontos para isso."
"2782d1ac";"I'll have to say no. We're not ready yet.";"Terei que dizer não. Ainda não estamos prontos."
"2782d1ad";"Fah! What can I say? I don't think so. Not yet.";"Ah! O que posso dizer? Acho que não. Ainda não."
"2782d1ae";"Y'alright and all. But I'm not ready for that.";"Tudo bem e tal. Mas eu não estou pronto para isso."
"2782d1af";"What a surprise! But I don't think our feelings are strong enough yet.";"Que surpresa! Mas acho que nossos sentimentos ainda não são fortes o suficiente."
"278357f7";"That's terribly sweet, but don't you think it's a little early for such a commitment?";"Que fofo, mas você não acha que é um pouco cedo para um compromisso desses?"
"3281a551";"I might be interested... but I'm just passing through this town.";"Eu posso estar interessado... mas estou apenas de passagem por esta cidade."
"3281a553";"I'm just a visitor, but nice of you to ask.";"Sou apenas um visitante, mas é gentil da sua parte perguntar."
"3281a556";"Oh, sorry, but I need to move on to the next town.";"Ah, desculpe, mas preciso ir para a próxima cidade."
"3281a557";"Was just passing through these parts.";"Estava apenas de passagem por aqui."
"3281fc78";"Not really lookin' to settle down round here.";"Não estou procurando me estabelecer por aqui."
"3981b053";"Not really lookin' to settle down round here.";"Não estou muito interessado em me estabelecer por aqui."
"3981b054";"Sorry, I was just passing through.";"Desculpe, eu estava apenas de passagem."
"3981b055";"I'm just a visitor, but nice of you to ask.";"Sou apenas um visitante, mas é gentil da sua parte perguntar."
"3981b056";"Really sorry, but I'm only passing through.";"Sinto muito mesmo, mas estou apenas de passagem."
"39825fc0";"Oh, sorry, but I need to move on to the next town.";"Ah, desculpe, mas preciso ir para a próxima cidade."
"400cc66a";"Sorry, but even someone as limber as me needs a rest.";"Desculpe, mas até alguém tão flexível quanto eu precisa descansar."
"400cc66b";"I don't think I could go again just yet, sweetie.";"Acho que não conseguiria voltar tão cedo, querida."
"400cc66c";"We don't all have the stamina of adventurers!";"Nem todos nós temos o vigor de aventureiros!"
"400cc66d";"I can hardly lift a leg, love. How about we rest instead?";"Mal consigo levantar uma perna, querido. Que tal descansarmos?"
"400cc66e";"Give a woman a break!";"Dê um descanso para uma mulher!"
