Hash;Original;Tradução
"1089dba";"Never better!";"Melhor impossível!"
"1089dbb";"Oh, it's all just so wonderful right now.";"Ah, está tudo tão maravilhoso agora."
"1089dbc";"Things are going really well for me, thanks.";"As coisas estão indo muito bem para mim, obrigado."
"1089dbd";"For once in my life I'm actually happy.";"Pela primeira vez na vida, estou realmente feliz."
"10ad517";"Fate's smiling on me lately.";"O destino está sorrindo para mim ultimamente."
"f17770b";"I'm having the best day!";"Estou tendo o melhor dia!"
"12ac215f";"Waaaaaah.";"Buáááá."
"12b18329";"Waaaaaah.";"Buáááá."
"2348e664";"I... I want to go home...";"Eu... Eu quero ir para casa..."
"2628f212";"Ohh, *siiiigh*";"Ohh, *suspiro*"
"2628f213";"Ohh, *siiiigh*";"Ohh, *suspiro*"
"2628f214";"Ohh, *siiiigh*";"Ohh, *siiiigh*"
"2628f215";"Ohh, *siiiigh*";"Ohh, *siiiigh*"
"2628f216";"Ohh, *siiiigh*";"Ohh, *siiiigh*"
"2628f217";"Ohh, *siiiigh*";"Ohh, *siiiigh*"
"262c08f7";"Ohh, *siiiigh*";"Ohh, *siiiigh*"
"2acf7491";"Nothing can darken my mood.";"Nada pode estragar meu humor."
"2acf7494";"Every day is like a holiday, isn't it?";"Todo dia é como um feriado, não é?"
"2acf7496";"Everything is great!";"Tudo está ótimo!"
"2acf7497";"Don't you just want to burst into song and start dancing?";"Não dá vontade de começar a cantar e dançar?"
"2ad0ab81";"Ah, it's another marvellous day.";"Ah, mais um dia maravilhoso."
"2e46de2f";"I want my mummy...";"Eu quero minha mãe..."
"2fcf7cb1";"I'm so happy right now I could kiss a hobbe.";"Estou tão feliz agora que poderia beijar um hobbe."
"2fcf7cb5";"Ahhh, I'm as happy as hobbe in filth.";"Ahhh, estou tão feliz quanto um hobbe na imundície."
"2fcf7cb6";"The world is a wonderful place.";"O mundo é um lugar maravilhoso."
