Hash;Original;Tradução
"48263d1";"Treasure Hunting, Book 4";"Caça ao Tesouro, Livro 4"
"8b10202";"This erotic novel by bestselling author Meredith Sock tells the story of Eduarda, the beautiful maid of a wealthy household, who ruthlessly sleeps with every  family member to get what she wants. Eduarda climbs her way through the service ranks to become the personal aid of Lady Sickly. When Lady Sickly is found murdered, all fingers point to the voluptuous maid, but did she really poison her mistress so that she could marry Lord Sickly, or has she been framed by one of her jealous lovers? Only Randy the gardener knows the truth. Despite receiving scathing reviews, "Cold Lips" was a runaway hit with the many servants who toil behind the scenes of Fairfax Gardens.";"Este romance erótico da autora best-seller Meredith Sock conta a história de Eduarda, a bela criada de uma família rica, que dorme impiedosamente com todos os membros da família para conseguir o que quer. Eduarda sobe na hierarquia da casa até se tornar a assistente pessoal de Lady Sickly. Quando Lady Sickly é encontrada assassinada, todas as suspeitas recaem sobre a voluptuosa criada, mas será que ela realmente envenenou sua patroa para poder se casar com Lorde Sickly, ou foi incriminada por um de seus amantes ciumentos? Só Randy, o jardineiro, sabe a verdade. Apesar das críticas mordazes, "Cold Lips" foi um sucesso estrondoso entre os muitos funcionários que trabalham nos bastidores de Fairfax Gardens."
"dd73037";"Written by renowned treasure hunter Larry Stalagmite, who successfully trained dogs to aid him in his search for bounty. Use this book to train your dog to sniff out better treasure.";"Escrito pelo renomado caçador de tesouros Larry Stalagmite, que treinou cães com sucesso para ajudá-lo em sua busca por riquezas. Use este livro para treinar seu cão a farejar tesouros melhores."
"1194350d";"Dog Tricks! Tail Chase";"Truques de cachorro! Perseguição ao rabo"
"1b54e9fe";"Unkempt, but fashionably so, this beard insinuates that you're far too preoccupied with synecdoche and metonymy to worry about razors.";"Desgrenhada, mas com um toque de estilo, esta barba sugere que você está muito ocupado com sinédoque e metonímia para se preocupar com lâminas de barbear."
"2ab64a00";"You gain extra experience from combat, learning as much about killing as the Reaper who adorns your body.";"Você ganha experiência extra em combate, aprendendo tanto sobre matar quanto o Ceifador que adorna seu corpo."
"2c81b4db";"Written by the controversial theologist Fred Itchy, this book charts the downfall of Albion's old beliefs, particularly the gods Avo and Skorm, the two most widely worshipped deities during the Age of Heroes. According to Itchy, their cult declined sharply around the same time the Heroes themselves fell out of favour, though their ridiculous names did them no favours. Temples to each god were demolished during the Decade of Knowledgification, a brief period during which logic and reason prevailed throughout Albion. "But duality and gullibility are at the heart of this land," Itchy writes. "Though Avo and Skorm have fallen, they will no doubt be replaced by ever more ludicrous entities. Salt and Sugar? Left and Right? Light and Shadow? Who knows what idiotic beliefs this world will succumb to next?"";"Escrito pelo controverso teólogo Fred Itchy, este livro narra a queda das antigas crenças de Albion, particularmente dos deuses Avo e Skorm, as duas divindades mais amplamente cultuadas durante a Era dos Heróis. Segundo Itchy, seu culto declinou drasticamente na mesma época em que os próprios Heróis caíram em desgraça, embora seus nomes ridículos não os favorecessem. Templos dedicados a cada deus foram demolidos durante a Década do Conhecimento, um breve período em que a lógica e a razão prevaleceram em toda Albion. "Mas a dualidade e a credulidade estão no cerne desta terra," escreve Itchy. "Embora Avo e Skorm tenham caído, sem dúvida serão substituídos por entidades cada vez mais ridículas. Sal e Açúcar? Esquerda e Direita? Luz e Sombra? Quem sabe a que crenças idiotas este mundo sucumbirá em seguida?"
"30d0038c";"Treasure Hunting, Book 3";"Caça ao Tesouro, Livro 3"
"32b327a9";"It's not filthy, it's 'shabby chic'.";"Não é imundo, é "chique despojado"."
"337e5670";"Dog Tricks! The Growl";"Truques de cachorro! O rosnado"
"38cc8a17";"Avo is Dead";"Avo está morto"
"3a461ad0";"Blackmail Letter";"Carta de Chantagem"
"3d57be48";"Light Beard";"Barba rala"
"3d76a3d5";"Bedroll";"Saco de dormir"
"405a681a";"Animal lover, dog trainer and circus owner Rufina Musket, wrote this series of books to pass on her intimate knowledge of canine psychology. Use this book to teach your dog how to roll over. To see him do this, seduce, worship or apologise to someone.";"Rufina Musket, amante dos animais, treinadora de cães e dona de circo, escreveu esta série de livros para compartilhar seu profundo conhecimento de psicologia canina. Use este livro para ensinar seu cão a rolar. Para vê-lo fazer isso, seduzir, adorar ou pedir desculpas a alguém."
"417364a9";"Dog Tricks! Hide Snout";"Truques de cachorro! Esconda o focinho"
"463c5e5f";"Written by renowned treasure hunter Larry Stalagmite, who successfully trained dogs to aid him in his search for bounty. Use this book to train your dog to sniff out better treasure.";"Escrito pelo renomado caçador de tesouros Larry Stalagmite, que treinou cães com sucesso para ajudá-lo em sua busca por recompensas. Use este livro para treinar seu cão a farejar tesouros melhores."
"4c4ef76e";"Now you never have to worry about food falling into your lap.";"Agora você nunca mais precisará se preocupar com comida caindo no seu colo."
