Hash;Original;Tradução
"185a895";"That's the one who bought that house.";"Foi ele quem comprou aquela casa."
"185a896";"There goes one happy home owner.";"Lá se foi um feliz proprietário de casa."
"1893356";"I heard that adventurer bought a new house.";"Ouvi dizer que aquele aventureiro comprou uma casa nova."
"1737f021";"Ah, breathe in that woodland air. Is it not invigorating?";"Ah, respire esse ar da floresta. Não é revigorante?"
"1737f022";"I don't know why I came to Brightwood.";"Não sei por que vim para Brightwood."
"1737f023";"I carved my name on one of the trees here when I was a lad. Don't know which one it is though.";"Gravei meu nome em uma das árvores daqui quando era garoto. Não sei qual é, porém."
"1737f024";"It's not often I walk through Brightwood.";"Não costumo andar por Brightwood."
"1737f025";"There's always been something dark lurking under these so-called bright woods, if you ask me.";"Sempre houve algo sombrio à espreita sob essas tais florestas brilhantes, se me perguntarem."
"1737f027";"I thought the trees would glow in the dark or something round here, what with being called Brightwood and all.";"Eu pensei que as árvores brilhariam no escuro por aqui, já que se chama Brightwood e tudo mais."
"17382b1d";"I've always been afraid of woods. Even the ones here.";"Sempre tive medo de florestas. Até mesmo destas."
"1d240663";"There's been some house selling I hear.";"Ouvi dizer que algumas casas estão sendo vendidas."
"1d240667";"One of these houses was sold recently.";"Uma dessas casas foi vendida recentemente."
"1d242d8c";"That adventurer sold that house after all. Probably didn't spend much time there.";"Aquele aventureiro acabou vendendo a casa. Provavelmente não passou muito tempo lá."
"1e37fb29";"I've always liked Brightwood. There's just something about it.";"Sempre gostei de Brightwood. Tem algo especial lá."
"1e37fb2a";"Have you ever visited the farm round these parts?";"Você já visitou a fazenda por aqui?"
"1e37fb2c";"It's nice to be out in nature.";"É bom estar em contato com a natureza."
"1e37fb2d";"My family once owned the farm round here. Of course, we owned most of Brightwood back then.";"Minha família já foi dona da fazenda por aqui. É claro que éramos donos da maior parte de Brightwood naquela época."
"1e37fb2e";"I am not really a woodsy kind of woman.";"Eu não sou muito fã de vida no campo."
"1e37fb2f";"Isn't there some farm round these parts?";"Não tem alguma fazenda por aqui?"
"1e3a0144";"Brightwood's okay, but I'd rather be in Westcliff.";"Brightwood é legal, mas eu preferiria estar em Westcliff."
"2368d61e";"No, you didn't sell your husband to those forced-labour thugs, did ya? Woah.";"Não, você não vendeu seu marido para aqueles bandidos que trabalham em regime de trabalho forçado, né? Uau."
"239bd081";"I must say, walking round here at night is enough to give anyone the heebiejeebies.";"Devo dizer que andar por aqui à noite é suficiente para dar arrepios em qualquer um."
"239bd083";"I wonder how many people are buried here.";"Imagino quantas pessoas estão enterradas aqui."
"239bd084";"I visit my buried parents at least once a month.";"Visito meus pais enterrados pelo menos uma vez por mês."
"239bd085";"I wonder if my plot is being kept free of weeds as per my instructions...";"Gostaria de saber se meu jazigo está sendo mantido livre de ervas daninhas, conforme minhas instruções..."
"239bd086";"I like to come here and inspect my ancestor's tombs now and again.";"Gosto de vir aqui e inspecionar os túmulos dos meus ancestrais de vez em quando."
