Hash;Original;Tradução
"0ebe0e2";"Do you ever fight over who gets to kill the monsters?";"Vocês brigam para ver quem mata os monstros?"
"0ebe0e3";"Do you share weapons with each other?";"Vocês compartilham armas?"
"0ebe0e4";"So, are you two an item?";"Então, vocês dois estão juntos?"
"0ebe0e5";"You must have plenty of experience with you.";"Você deve ter bastante experiência."
"0ebe0e6";"Can't hurt to have someone else fighting with ya in a big battle, right?";"Não faz mal ter alguém para lutar ao seu lado em uma grande batalha, certo?"
"0ebe0e7";"It is strange that I have only ever seen one of you in the past. Where is your friend from?";"É estranho que eu só tenha visto um de vocês até agora. De onde é seu amigo?"
"0f120d1";"It must be pleasant to have a visitor from other lands, is it not?";"Deve ser agradável receber um visitante de outras terras, não é?"
"cf5e7e1";"You're a right pair of hooligans!";"Vocês são dois verdadeiros arruaceiros!"
"cf5e7e3";"I can't stand either of you.";"Não suporto nenhum de vocês."
"cf5e7e4";"What a foul pair you make.";"Que dupla repugnante vocês formam."
"cf5e7e5";"I genuinely hope you both die a horrible death.";"Espero sinceramente que ambos tenham uma morte horrível."
"cf5e7e6";"There can be no worse pairing of villains in history.";"Não pode haver dupla de vilões pior na história."
"cf5e7e7";"You two deserve each other.";"Vocês dois merecem um ao outro."
"cf71d07";"Don't know which of ya I hate more.";"Não sei qual de vocês eu odeio mais."
"13b0c051";"You should not bring such villains to our lands. She is a sinful monster.";"Você não deveria trazer vilões como ela para nossas terras. Ela é um monstro pecaminoso."
"13b0c052";"I am concerned about the pernicious effect your female comrade has upon you.";"Estou preocupado com o efeito pernicioso que sua camarada tem sobre você."
"13b0c053";"Your pal will bring down disaster on us all. She's corrupt to the hilt.";"Sua amiga trará desastre para todos nós. Ela é corrupta até a medula."
"13b0c054";"Why do ya hang around with such evil? Can't you tell she's bad news?";"Por que você anda com tanta maldade? Não dá para perceber que ela é uma má influência?"
"13b0c055";"A malevolent woman if ever I saw one. That's what your friend is.";"Uma mulher malévola, se é que já vi alguma. É isso que sua amiga é."
"13b0c056";"Your friend looks like a nasty piece of work, she does.";"Sua amiga parece ser uma pessoa detestável."
"13f5f2e1";"What a foul partnership you two beasts make.";"Que dupla repugnante vocês dois formam."
"13f5f2e2";"What a despicable couple you make.";"Que casal desprezível vocês formam."
"13f5f2e3";"I'd rather cut my arm off than spend time with either of you.";"Eu preferiria cortar meu braço a passar um tempo com qualquer um de vocês dois."
"13f5f2e4";"Am I the only one who can't stand the sight of you two?";"Sou o único que não suporta olhar para vocês dois?"
"13f5f2e5";"So many people die every day. And yet here you both are. Alive.";"Tantas pessoas morrem todos os dias. E aqui estão vocês dois. Vivos."
"13f5f2e6";"You two make me sick!";"Vocês dois me dão nojo!"
"13fc78c9";"Oh no, not you two...";"Ah, não, vocês dois não..."
"328b6305";"Two players? Against the rules that.";"Dois jogadores? Isso é contra as regras."
"328b6306";"Hm, two of you eh? Sounds like you've got a cheating racket going. Not at my table.";"Hum, dois de vocês, hein? Parece que estão trapaceando. Não na minha mesa."
"328cf86e";"I don't think I have enough room for two players. Sorry!";"Acho que não tenho espaço para dois jogadores. Desculpe!"
"342162a1";"I'm just minding my own business, oh masters.";"Estou apenas cuidando da minha vida, ó mestres."
"342162a2";"Oh, uh, don't mind me, oh great adventurers...";"Ah, não se importem comigo, ó grandes aventureiros..."
"342162a4";"Oh, you're both so... great.";"Oh, vocês dois são tão... incríveis."
"342162a5";"Ahh, I hope I'm not bothering either of you...";"Ah, espero não estar incomodando nenhum de vocês..."
"342162a6";"I... I hope neither of you will hurt me.";"Eu... eu espero que nenhum de vocês me machuque."
"342162a7";"What um, great warriors you are...";"Que... grandes guerreiros vocês são..."
"3425ad09";"I'll just get out of the way of you both...";"Vou sair do caminho de vocês dois..."
"3d217089";"Oh, I beg you, you are both so fearsome... do not harm me...";"Oh, eu imploro, vocês dois são tão temíveis... não me machuquem..."
"3d21708a";"Oh! Uuuuh! What awe-inspiring adventurers you both are...";"Oh! Uau! Que aventureiros inspiradores vocês dois são..."
"3d21708b";"Don't let me get in your way, oh great ones.";"Não me deixem atrapalhar, ó grandes seres."
"3d21708c";"You both deserve my respects. Yes, you do...";"Vocês dois merecem meu respeito. Sim, merecem..."
"3d21708d";"I, um, bow before you both! Just don't hurt me!";"Eu, hum, me curvo diante de vocês dois! Só não me machuquem!"
"3d21708f";"Please, I know you could both kill me... But don't!";"Por favor, eu sei que vocês dois poderiam me matar... Mas não façam isso!"
"3d21f40b";"You are both so... fantastic... Ahh, yes...";"Vocês dois são tão... fantásticos... Ah, sim..."
"43c9adca";"Oh, you're both so... great.";"Oh, vocês dois são tão... incríveis."
"43c9adcb";"I'm just minding my own business, oh masters.";"Estou apenas cuidando da minha vida, ó mestres."
"43c9adcc";"Oh, uh, don't mind me, oh great adventurers...";"Oh, uh, não se importem comigo, ó grandes aventureiros..."
"43c9adcd";"What um, great warriors you are...";"Que... grandes guerreiros vocês são..."
"43c9adce";"I'll just get out of the way of you both...";"Vou apenas sair do caminho de vocês dois..."
"43c9adcf";"Ahh, I hope I'm not bothering either of you...";"Ahh, espero não estar incomodando nenhum de vocês..."
"43cd4ba0";"I... I hope neither of you will hurt me.";"Eu... eu espero que nenhum de vocês me machuque."
"48c9b5ea";"You are both so... fantastic... Ahh, yes...";"Vocês dois são tão... fantásticos... Ah, sim..."
"48c9b5eb";"I, um, bow before you both! Just don't hurt me!";"Eu, hum, me curvo diante de vocês dois! Só não me machuquem!"
"48c9b5ec";"Please, I know you could both kill me... But don't!";"Por favor, eu sei que vocês dois poderiam me matar... Mas não façam isso!"
"48c9b5ed";"Don't let me get in your way, oh great ones.";"Não me deixem atrapalhar vocês, ó grandes seres."
"48c9b5ee";"You both deserve my respects. Yes, you do...";"Vocês dois merecem meu respeito. Sim, você consegue..."
"48c9b5ef";"Oh, I beg you, you are both so fearsome... do not harm me...";"Oh, eu imploro, vocês dois são tão temíveis... não me machuquem..."
"48ce68e8";"Oh! Uuuuh! What awe-inspiring adventurers you both are...";"Oh! Uuuuh! Que aventureiros impressionantes vocês dois são..."
"5759891a";"Your friend seems like a very moral woman.";"Sua amiga parece ser uma mulher muito moral."
"5759891b";"Your friend is an upright sort of person, isn't she?";"Sua amiga é uma pessoa íntegra, não é?"
"5759891c";"I bet your friend is virtuous enough to be a nun, isn't she?";"Aposto que sua amiga é virtuosa o suficiente para ser freira, não é?"
"5759891d";"Ah, she's got a noble spirit, your friend.";"Ah, ela tem um espírito nobre, sua amiga."
"5759891e";"There's no way that friend of yours would ever do anything evil. She's a good sort.";"Não há a menor possibilidade de sua amiga fazer algo de ruim. Ela é uma boa pessoa."
"5759891f";"Your companion appears to be a very honourable woman.";"Sua companheira parece ser uma mulher muito honrada."
"575ae188";"Your friend's pure soul is indeed praiseworthy.";"A alma pura de sua amiga é realmente louvável."
"5c59913a";"I see you're friends with very righteous people these days.";"Vejo que você anda com amigos muito virtuosos ultimamente."
"5c59913b";"Is your friend as virtuous as she seems?";"Sua amiga é tão virtuosa quanto parece?"
"5c59913c";"Your friend understands that being good is the best way to behave, doesn't she?";"Sua amiga entende que ser boa é a melhor maneira de se comportar, não é?"
"5c59913d";"She seems like the sort you could really trust, that friend of yours.";"Ela parece ser o tipo de pessoa em quem você realmente pode confiar, essa sua amiga."
"5c59913e";"An upright citizen your friend, ain't she.";"Uma cidadã íntegra, não é mesmo?"
"5c59913f";"There is something deeply moral about your associate.";"Há algo profundamente moral em sua colega."
"5c5ae9a9";"I am glad to see you consorting with such principled people as she.";"Fico feliz em ver você convivendo com pessoas tão íntegras quanto ela."
"770f47f1";"He's a wrong 'un that friend of yours. I can tell.";"Esse seu amigo é uma pessoa ruim. Dá para perceber."
"770f47f2";"Where did you find such a nasty person as him?";"Onde você encontrou uma pessoa tão detestável?"
"770f47f3";"Your companion reeks of vile immorality.";"Seu companheiro exala imoralidade vil."
"770f47f4";"There is an aura of supreme wickedness around your friend. He is a vicious one.";"Há uma aura de maldade suprema ao redor do seu amigo. Ele é perverso."
"770f47f6";"I've never felt such an evil presence as your friend there.";"Nunca senti uma presença tão maligna quanto a do seu amigo."
