Hash;Original;Tradução
"0b7e159";"I'm sorry, don't mind me. My name's Alex.";"Desculpe, não se importe comigo. Meu nome é Alex."
"2b7ef8b";"Oh! I didn't see you there.";"Ah! Não te vi aí."
"9a22727";"I never thought of how much she'd suffered already. Treat her well, will you? Or I'll be back to haunt you.";"Nunca pensei em quanto ela já havia sofrido. Trate-a bem, tá bom? Ou eu volto para te assombrar."
"aa297b0";"I asked you to do such a terrible thing... I'm just glad you knew better.";"Eu te pedi para fazer uma coisa tão terrível... Ainda bem que você sabia o que estava fazendo."
"b9f7b5c";"So, you fell in love with her, did you? The strange thing is... I'm not mad anymore. I feel at peace.";"Então, você se apaixonou por ela, não é? O estranho é que... não estou mais com raiva. Sinto paz."
"169854e9";"I'm... I'm sure you're a really nice person, but... I'm not really much of a talker these days.";"Eu... tenho certeza de que você é uma pessoa muito legal, mas... não estou muito de conversar ultimamente."
"1997b773";"Oh! I didn't see you there.";"Oh! Eu não te vi lá."
"19d759b8";"Convince Alex to marry you.";"Convencer Alex a se casar com você."
"1b989450";"I'm sorry, don't mind me. My name's Alex.";"Desculpe, não se preocupe comigo. Meu nome é Alex."
"1c9993c8";"Isn't it amazing? All these people, they look so happy, don't they?";"Não é incrível? Todas essas pessoas parecem tão felizes, não é?"
"1caa1e0e";"Don't leave me! You're the only one who can help!";"Não me deixe! Só você pode ajudar!"
"1f62ffac";"And even longer getting it on to paper. I am incorporeal after all. Which makes it all the more impressive that I managed to get this too.";"E demorou ainda mais para passar isso para o papel. Afinal, sou incorpóreo. O que torna ainda mais impressionante o fato de eu ter conseguido fazer isso também."
"205f6cc2";"In case you need the help. I know I did.";"Caso você precise de ajuda. Eu sei que precisei."
"216254ae";"Then, when's he's ready to accept your proposal, when he can't imagine his life without you, give him this.";"Então, quando ele estiver pronto para aceitar seu pedido de casamento, quando não conseguir imaginar a vida sem você, dê a ele isso."
"22674c48";"I've spent a long time thinking of the exact right wording.";"Passei um bom tempo pensando nas palavras certas."
"24602362";"Yes. Excellent. It won't be easy though. You'll have to make him fall in love with you utterly and completely.";"Sim. Excelente. Mas não será fácil. Você terá que fazê-lo se apaixonar completamente por você."
"266a7871";"Marry Alex.";"Case com o Alex."
"271faed5";"Buy a ring.";"Compre um anel."
"32c27250";"I'm just the luckiest woman in the world. I never thought I'd find happiness again. I never thought I'd deserve it. I... there's something I never told you.";"Sou a mulher mais sortuda do mundo. Nunca pensei que encontraria a felicidade novamente. Nunca pensei que a mereceria. Eu... tem algo que nunca te contei."
"34c3dc46";"I hurt him so badly. He... he took his own life. I've carried that guilt with me all these years, never dreaming I could love again. Until I met you.";"Eu o magoei profundamente. Ele... ele tirou a própria vida. Carreguei essa culpa comigo por todos esses anos, sem jamais sonhar que poderia amar novamente. Até que te conheci."
"35c67570";"I almost got married once before. He was a sweet boy but... we were both so young. Too young. I got scared, and ran away the day of the wedding.";"Eu quase me casei uma vez. Ele era um doce, mas... nós dois éramos tão jovens. Jovens demais. Me assustei e fugi no dia do casamento."
"377feffc";"I love you.";"Eu te amo."
"3ccd5dd3";"Convince Alex to marry you.";"Convença Alex a se casar com você."
"4254bee4";"You'll find Alex in Bowerstone. Living her life while I suffer alone, stranded between worlds.";"Você encontrará Alex em Bowerstone. Vivendo a vida dela enquanto eu sofro sozinho, perdido entre mundos."
"4354ac43";"Make Alex love you like I loved her. Then give her the note. And don't go falling in love with her yourself";"Faça a Alex te amar como eu a amei. Depois, dê o bilhete para ela. E não se apaixone por ela você também"
"44525763";"You'll find Alex in Bowerstone.";"Você encontrará Alex em Bowerstone."
"45d54e68";"Please, you're the only one who can bring me justice.";"Por favor, você é o único que pode me fazer justiça."
"46254bbc";"You think this is funny? I died because of what she did to me!";"Você acha isso engraçado? Eu morri por causa do que ela fez comigo!"
"46d54fdb";"Thank you. But I don't want pity. I want revenge.";"Obrigada. Mas eu não quero pena. Eu quero vingança."
"4725febb";"I just couldn't carry on like that.";"Eu simplesmente não conseguia continuar assim."
"473148ea";"Return to the ghost in Rookridge.";"Retorne ao fantasma em Rookridge."
"482555df";"It was the worst day of my life. And, well, it was the last day of my life too.";"Foi o pior dia da minha vida. E, bem, também foi o último dia da minha vida."
"48302b5c";"Give Alex the rejection note?";"Entregar o bilhete de rejeição para o Alex?"
"48d582c6";"I want him to feel what I felt that day. The pain, the humiliation. I want his heart to shatter in so many pieces he can't go on living.";"Quero que ele sinta o que eu senti naquele dia. A dor, a humilhação. Quero que seu coração se despedace em tantos pedaços que ele não consiga mais viver."
"49243a08";"In front of all those people, looking so concerned and sorry.. but I could tell they were laughing inside.";"Diante de todas aquelas pessoas, parecendo tão preocupadas e arrependidas... mas eu sabia que estavam rindo por dentro."
"4933d56b";"Set the house as your marital home. Use the sign outside to do so.";"Defina a casa como sua residência conjugal. Use a placa do lado de fora para fazer isso."
"49d8c5ea";"It was the worst day of my life. And, well, it was the last day of my life too.";"Foi o pior dia da minha vida. E, bem, foi o último dia da minha vida também."
"4a33d6de";"Buy a house for you and Alex to live in.";"Compre uma casa para você e Alex morarem."
"4a47b73f";"Beneath the statue's plaque someone has scratched the words: "Beware the ghost".";"Debaixo da placa da estátua, alguém riscou as palavras : "Cuidado com o fantasma"."
"4adcc762";"In front of all those people, looking so concerned and sorry.. but I could tell they were laughing inside.";"Na frente de todas aquelas pessoas, parecendo tão preocupadas e arrependidas... mas eu sabia que estavam rindo por dentro."
"4b21ed48";"I want her to feel what I felt that day. The pain, the humiliation. I want her heart to shatter in so many pieces she can't go on living.";"Quero que ela sinta o que eu senti naquele dia. A dor, a humilhação. Quero que o coração dela se despedace em tantos pedaços que ela não consiga mais viver."
"4b2f9e78";"Avenge the ghost?";"Vingar o fantasma?"
"4bd9b5aa";"You think this is funny? I died because of what he did to me!";"Você acha isso engraçado? Eu morri por causa do que ele fez comigo!"
"4c242c66";"Please, you're the only one who can bring me justice.";"Por favor, você é o único que pode me fazer justiça."
"4cd547b0";"I just couldn't carry on like that.";"Eu simplesmente não conseguia continuar assim."
"4d242dd9";"Thanks. But I don't want pity. I want revenge.";"Obrigado. Mas eu não quero pena. Eu quero vingança."
