Hash;Original;Tradução
"454d459";"You don't mind me saying that I'm bored, do you, big Hero?";"Você não se importa que eu diga que estou entediado, né, Grande Herói?"
"8cec688";"Nice.";"Legal."
"b21565e";"Yer sending me to sleep. Always the same thing. Think of sumthin' new, famous boy.";"Você está me fazendo dormir. Sempre a mesma coisa. Pense em algo novo, garoto famoso."
"b23212e";"Yer sending me to sleep. Always the same thing. Think of sumthin' new, famous girl.";"Você está me fazendo dormir. Sempre a mesma coisa. Pense em algo novo, garota famosa."
"c833282";"That's not a bad look.";"Não é uma má aparência."
"fca472d";"Ace.";"Ás."
"15816661";"You look alright I guess.";"Você parece bem, eu acho."
"19a872d2";"Boring boring boring.";"Que chato, que chato, que chato."
"20a5a8e3";"That is soooo boring.";"Que chato."
"250384d4";"Wow.";"Uau."
"26ce2d1f";"That's a great look!";"Que visual incrível!"
"2bcd0197";"You look really cool.";"Você parece muito legal."
"2c0c1536";"You have an okay look.";"Você tem uma aparência razoável."
"30024a30";"Wow.";"Uau."
"310d85f9";"That look's pretty cool.";"Esse visual é bem legal."
"35e1ce38";"That's like the most boring thing ever.";"Isso é a coisa mais chata do mundo."
"40dc9f90";"You always do the same stuff.";"Você sempre faz as mesmas coisas."
"51828c59";"I've seen plenty uglier. Me likes!";"Já vi coisas muito mais feias. Eu gosto!"
"51828c5a";"I wouldn't say no.";"Eu não diria não."
"51828c5b";"I say, rather appealing.";"Eu diria que é bem atraente."
"51828c5d";"Not bad at all.";"Nada mal."
"51828c5e";"You're rather pretty.";"Você é bem bonita."
"51828c5f";"I've seen prettier, but I've seen much uglier too.";"Já vi mais bonitas, mas também já vi muito mais feias."
"518321ab";"I wouldn't kick you out of bed.";"Eu não te expulsaria da cama."
"52cb12b2";"That was just fantastic, darling!";"Isso foi simplesmente fantástico, querido!"
"52cb12b3";"Oh sweetie, you're so great!";"Oh, meu bem, você é incrível!"
"52cb12b4";"Wow, that was incredible, dear!";"Uau, isso foi incrível, querido!"
"52cb12b5";"You blow me away, darlin'!";"Você me impressiona, querido!"
"52cb12b6";"You're just the best, luv!";"Você é simplesmente a melhor, meu amor!"
"52cb12b7";"You never cease to amaze me, sweetheart!";"Você nunca deixa de me surpreender, querida!"
"52cf45ff";"Utterly beguiling, darling of mine!";"Completamente encantadora, minha querida!"
"57644a51";"Boring!";"Que chato!"
"57644a52";"Oh yawn.";"Que tédio."
"57644a53";"Surely not even death can be so boring.";"Nem a morte pode ser tão chata."
"57644a54";"Oh, this is really rather boring.";"Nossa, isso é realmente muito chato."
"57644a56";"Boring.";"Que chato."
"57644a57";"So boring.";"Que chato."
"5768c468";"Boring boring boring.";"Chato, chato, chato."
"5c645271";"Bah, boring.";"Bah, que chato."
"5c645272";"Boring boring boring.";"Chato, chato, chato."
"5c645273";"How very dull.";"Que tédio."
"5c645275";"Tedious in the extreme.";"Extremamente tedioso."
"5c645276";"Most bored I've ever been.";"Nunca estive tão entediado."
"5c645277";"Boring boring boring.";"Chato, chato, chato."
"5c661744";"Utterly boring.";"Completamente chato."
"5c829d89";"I like it!";"Eu gostei!"
"5c829d8a";"Mmmm, okay then.";"Hum, tudo bem então."
"5c829d8b";"Well, look at you...";"Bem, olha só você..."
"5c829d8c";"Hmm, I like it...";"Hmm, gostei..."
"5c829d8e";"You're not bad looking, you know.";"Você não é nada mal, sabia?"
"5c829d8f";"Mmmm, not bad.";"Hum, nada mal."
"5c8394a5";"You're not at all ugly.";"Você não é nada feio(a)."
"5dcb23e2";"That was just fantastic, darling!";"Isso foi simplesmente fantástico, querido!"
"5dcb23e3";"Wow, that was incredible, dear!";"Uau, isso foi incrível, querida!"
"5dcb23e4";"Oh sweetie, you're so great!";"Oh, meu bem, você é tão incrível!"
"5dcb23e5";"You're just the best, luv!";"Você é simplesmente a melhor, meu amor!"
"5dcb23e6";"You blow me away, darlin'!";"Você me deixa sem palavras, querida!"
"5dcb23e7";"Utterly beguling, darling of mine!";"Completamente encantadora, minha querida!"
"5dce90f2";"You never cease to amaze me, sweetheart!";"Você nunca deixa de me surpreender, querida!"
"5ffb5311";"Mmmm...";"Hummm..."
"5ffb5312";"Oooh!";"Oooh!"
"5ffb5314";"Mmmm...";"Hummm..."
"5ffb5315";"Mmmm...";"Hummm..."
"5ffb5316";"Oooh!";"Oooh!"
"5ffb5317";"Mmmm...";"Hummm..."
"5ffbe398";"Mmmm...";"Hummm..."
"6107e3f1";"How very nice.";"Que gentileza."
"6107e3f2";"Charmed, charmed.";"Encantado, encantado."
"6107e3f3";"Wouldn't kick you out of bed. And that's saying plenty.";"Não te expulsaria da cama. E isso já diz muito."
"6107e3f4";"Well, what's this then? Hello there!";"Bem, o que é isso então? Olá!"
"6107e3f5";"You're not bad to look at.";"Você não é nada mal."
"6107e3f7";"Pretty nice.";"Muito bonito(a)."
"61097f63";"I quite like the way you look.";"Eu gosto bastante da sua aparência."
"63750ac2";"You're as boring as every celebrity I've ever met.";"Você é tão chato quanto todas as celebridades que eu já conheci."
"63750ac3";"Not that again! I mean... very good, oh great one...";"Lá vamos nós de novo! Quer dizer... muito bom, ó grande..."
"63750ac6";"I didn't think I could get tired of celebrities, but it's happening now.";"Eu não achava que pudesse me cansar de celebridades, mas estou me cansando agora."
"63750ac7";"How terribly tedious. Your fame does not justify such monotony.";"Que coisa terrivelmente tediosa. Sua fama não justifica tanta monotonia."
"63752fa9";"Is this how you gained your fame? By being formidably dull?";"Foi assim que você conquistou sua fama? Sendo terrivelmente tedioso?"
"6807eef9";"I quite like you.";"Eu gosto bastante de você."
"6807eefa";"Not bad to look at.";"Nada mal de se ver."
"6807eefc";"You're quite pretty.";"Você é muito bonita."
"6807eefd";"You are perfectly lovely.";"Você é absolutamente encantadora."
"6807eefe";"How fetching.";"Que charme."
"6807eeff";"I like what I see.";"Gostei do que vi."
"680a0f21";"Ain't you a pretty one.";"Você é mesmo uma gracinha."
"68fb6179";"Wow!";"Uau!"
"68fb617a";"Oooh!";"Uau!"
"68fb617b";"Wow!";"Uau!"
"68fb617c";"Wow!";"Uau!"
"68fb617d";"Wow!";"Uau!"
"68fb617f";"Oooh!";"Uau!"
"68fbf1e8";"Wow!";"Uau!"
"6dd752e4";"Fame or no fame, I'm falling asleep here.";"Fama ou não, estou caindo de sono aqui."
"6dd752e6";"Famous people can be so boring.";"Pessoas famosas podem ser tão chatas."
"6dd752e7";"Is there anything worse than a dull celebrity?";"Existe algo pior do que uma celebridade sem graça?"
"6dd86bc3";"Famously boring.";"Famosamente chato."
"6e751c73";"I don't think I can take this anymore. Come up with something new, big shot.";"Acho que não aguento mais. Invente algo novo, figurão."
"6e751c74";"I don't want to insult someone of your renown, but this is getting boring.";"Não quero ofender alguém tão renomado, mas isso está ficando chato."
"6e751c76";"Famous, shamous. Yer boring me.";"Famoso, Shamus. Você está me entediando."
"6e751c77";"You are proof that even those of great renown can bore on'e socks off.";"Você é a prova de que até mesmo aqueles de grande renome podem entediar alguém profundamente."
"6e752d95";"Your fame may be great, but your imagination leaves much to be desired.";"Sua fama pode ser grande, mas sua imaginação deixa muito a desejar."
"70d5a891";"Is that all you've got?";"É só isso que você tem?"
"70d5a892";"Yeah, whatever.";"É, tanto faz."
"70d5a894";"I've seen that already.";"Eu já vi isso."
"70d5a895";"How tedious.";"Que tedioso."
"70d5a896";"Terribly boring.";"Terrivelmente chato."
"70d5a897";"Seen it!";"Vi!"
"70d5aa0b";"That all you got?";"É só isso que você tem?"
"79d5b6f9";"Oh, such dullness.";"Oh, que chatice."
"79d5b6fa";"Positively humdrum.";"Completamente monótono."
"79d5b6fb";"Bored!";"Que tédio!"
"79d5b6fc";"That it?!";"Só isso?!"
"79d5b6fd";"That looks familiar.";"Isso me parece familiar."
"79d5b6ff";"Nothing new then?";"Nada de novo, então?"
"79da1062";"Oh, not that again.";"Ah, não, isso de novo não."
"80620283";"You're such a bore.";"Você é tão chato."
"8760e9f0";"Oh that's just boring.";"Ah, isso é simplesmente chato."
"8b1b85a1";"My tastes are a bit different...";"Meus gostos são um pouco diferentes..."
"8b1b85a3";"I'm really not interested in your type.";"Eu realmente não me interesso pelo seu tipo."
"8b1b85a6";"I'm sorry, but I don't butter my toast on that side. Or anything else for that matter.";"Desculpe, mas eu não passo manteiga na minha torrada desse lado. Nem em nada, aliás."
"8b1b85a7";"Sorry, I don't lean that way.";"Desculpe, eu não sou assim."
"8b1ff7e8";"What?! No! Get away from me!";"O quê?! Não! Saia de perto de mim!"
"921b90a3";"I don't go in for that.";"Não curto isso."
"93cf57f2";"You take my breath away.";"Você me deixa sem fôlego."
"93cf57f3";"I could look at you all day.";"Eu poderia te olhar o dia todo."
"93cf57f4";"You're really quite something!";"Você é realmente incrível!"
"93cf57f5";"You're a hottie alright!";"Você é um arraso!"
"93cf57f6";"Wow! Look at you!";"Uau! Olha só você!"
"93cf57f7";"I am overwhelmed by your beauty.";"Estou impressionado com a sua beleza."
"93d63d04";"Never have I seen such exquisiteness.";"Nunca vi tamanha perfeição."
